when, temp, solar radiation, humidity, wind speed, wind direction, rainfall
2020-02-24T07:15:00,5.3,5,82,4,160,0.75
2020-02-24T07:30:00,5.3,5,82,4,160,0.75
2020-02-24T07:45:00,5.3,5,82,4,160,0.75
2020-02-24T08:00:00,4.7,19,93,7,160,0.25
2020-02-24T08:15:00,4.7,19,93,7,160,0.25
2020-02-24T08:30:00,4.7,19,93,7,160,0.25
2020-02-24T08:45:00,4.7,19,93,7,160,0.25
2020-02-24T09:00:00,5.4,20,96,8,160,1
2020-02-24T09:15:00,5.4,20,96,8,160,1
2020-02-24T09:30:00,5.4,20,96,8,160,1
2020-02-24T09:45:00,5.4,20,96,8,160,1
2020-02-24T10:00:00,7.5,23,96,8,190,0.75
2020-02-24T10:15:00,7.5,23,96,8,190,0.75
2020-02-24T10:30:00,7.5,23,96,8,190,0.75
2020-02-24T10:45:00,7.5,23,96,8,190,0.75
2020-02-24T11:00:00,9.9,24,95,8,220,1
2020-02-24T11:15:00,9.9,24,95,8,220,1
2020-02-24T11:30:00,9.9,24,95,8,220,1
2020-02-24T11:45:00,9.9,24,95,8,220,1
2020-02-24T12:00:00,10.9,22,85,13,230,0
2020-02-24T12:15:00,10.9,22,85,13,230,0
2020-02-24T12:30:00,10.9,22,85,13,230,0
2020-02-24T12:45:00,10.9,22,85,13,230,0
2020-02-24T13:00:00,10.2,14,92,14,230,2.5
2020-02-24T13:15:00,10.2,14,92,14,230,2.5
2020-02-24T13:30:00,10.2,14,92,14,230,2.5
2020-02-24T13:45:00,10.2,14,92,14,230,2.5
2020-02-24T14:00:00,10,13,94,14,230,6.5
2020-02-24T14:15:00,10,13,94,14,230,6.5
2020-02-24T14:30:00,10,13,94,14,230,6.5
2020-02-24T14:45:00,10,13,94,14,230,6.5
2020-02-24T15:00:00,9.9,8,93,14,230,5
2020-02-24T15:15:00,9.9,8,93,14,230,5
2020-02-24T15:30:00,9.9,8,93,14,230,5
2020-02-24T15:45:00,9.9,8,93,14,230,5
2020-02-24T16:00:00,10.1,4,90,14,240,1.25
2020-02-24T16:15:00,10.1,4,90,14,240,1.25
2020-02-24T16:30:00,10.1,4,90,14,240,1.25
2020-02-24T16:45:00,10.1,4,90,14,240,1.25
2020-02-24T17:00:00,10.2,1,88,13,230,0
2020-02-24T17:15:00,10.2,1,88,13,230,0
2020-02-24T17:30:00,10.2,1,88,13,230,0
2020-02-24T17:45:00,10.2,1,88,13,230,0
2020-02-24T18:00:00,9.9,0,92,14,230,-0.25
2020-02-24T18:15:00,9.9,0,92,14,230,-0.25
2020-02-24T18:30:00,9.9,0,92,14,230,-0.25
2020-02-24T18:45:00,9.9,0,92,14,230,-0.25
2020-02-24T19:00:00,10.3,0,90,13,230,0
2020-02-24T19:15:00,10.3,0,90,13,230,0
2020-02-24T19:30:00,10.3,0,90,13,230,0
2020-02-24T19:45:00,10.3,0,90,13,230,0
2020-02-24T20:00:00,10.3,0,90,11,230,0
2020-02-24T20:15:00,10.3,0,90,11,230,0
2020-02-24T20:30:00,10.3,0,90,11,230,0
2020-02-24T20:45:00,10.3,0,90,11,230,0
2020-02-24T21:00:00,10.3,0,88,11,240,0
2020-02-24T21:15:00,10.3,0,88,11,240,0
2020-02-24T21:30:00,10.3,0,88,11,240,0
2020-02-24T21:45:00,10.3,0,88,11,240,0
2020-02-24T22:00:00,10.1,0,87,11,240,0
2020-02-24T22:15:00,10.1,0,87,11,240,0
2020-02-24T22:30:00,10.1,0,87,11,240,0
2020-02-24T22:45:00,10.1,0,87,11,240,0
2020-02-24T23:00:00,9.7,0,83,9,250,0
2020-02-24T23:15:00,9.7,0,83,9,250,0
2020-02-24T23:30:00,9.7,0,83,9,250,0
2020-02-24T23:45:00,9.7,0,83,9,250,0
2020-02-25T00:00:00,7.9,0,70,8,270,0
2020-02-25T00:15:00,7.9,0,70,8,270,0
2020-02-25T00:30:00,7.9,0,70,8,270,0
2020-02-25T00:45:00,7.9,0,70,8,270,0
2020-02-25T01:00:00,7.6,0,69,6,260,0
2020-02-25T01:15:00,7.6,0,69,6,260,0
2020-02-25T01:30:00,7.6,0,69,6,260,0
2020-02-25T01:45:00,7.6,0,69,6,260,0
2020-02-25T02:00:00,7.2,0,69,7,260,0
2020-02-25T02:15:00,7.2,0,69,7,260,0
2020-02-25T02:30:00,7.2,0,69,7,260,0
2020-02-25T02:45:00,7.2,0,69,7,260,0
2020-02-25T03:00:00,7,0,71,7,250,0
2020-02-25T03:15:00,7,0,71,7,250,0
2020-02-25T03:30:00,7,0,71,7,250,0
2020-02-25T03:45:00,7,0,71,7,250,0
2020-02-25T04:00:00,7.1,0,70,7,260,0
2020-02-25T04:15:00,7.1,0,70,7,260,0
2020-02-25T04:30:00,7.1,0,70,7,260,0
2020-02-25T04:45:00,7.1,0,70,7,260,0
2020-02-25T05:00:00,6.5,0,76,7,250,2.25
2020-02-25T05:15:00,6.5,0,76,7,250,2.25
2020-02-25T05:30:00,6.5,0,76,7,250,2.25
2020-02-25T05:45:00,6.5,0,76,7,250,2.25
2020-02-25T06:00:00,5.3,0,87,8,250,3.5
2020-02-25T06:15:00,5.3,0,87,8,250,3.5
2020-02-25T06:30:00,5.3,0,87,8,250,3.5
2020-02-25T06:45:00,5.3,0,87,8,250,3.5
2020-02-25T07:00:00,6.4,14,73,6,270,-0.25
2020-02-25T07:15:00,6.4,14,73,6,270,-0.25
2020-02-25T07:30:00,6.4,14,73,6,270,-0.25
2020-02-25T07:45:00,6.4,14,73,6,270,-0.25
2020-02-25T08:00:00,7.3,78,66,7,260,0
2020-02-25T08:15:00,7.3,78,66,7,260,0
2020-02-25T08:30:00,7.3,78,66,7,260,0
2020-02-25T08:45:00,7.3,78,66,7,260,0
2020-02-25T09:00:00,8.1,132,69,8,250,0
2020-02-25T09:15:00,8.1,132,69,8,250,0
2020-02-25T09:30:00,8.1,132,69,8,250,0
2020-02-25T09:45:00,8.1,132,69,8,250,0
2020-02-25T10:00:00,8,122,69,9,250,0
2020-02-25T10:15:00,8,122,69,9,250,0
2020-02-25T10:30:00,8,122,69,9,250,0
2020-02-25T10:45:00,8,122,69,9,250,0
2020-02-25T11:00:00,6.2,90,78,8,280,-0.25
2020-02-25T11:15:00,6.2,90,78,8,280,-0.25
2020-02-25T11:30:00,6.2,90,78,8,280,-0.25
2020-02-25T11:45:00,6.2,90,78,8,280,-0.25
2020-02-25T12:00:00,9.1,166,68,8,240,-0.25
2020-02-25T12:15:00,9.1,166,68,8,240,-0.25
2020-02-25T12:30:00,9.1,166,68,8,240,-0.25
2020-02-25T12:45:00,9.1,166,68,8,240,-0.25
2020-02-25T13:00:00,7.8,97,69,9,260,0
2020-02-25T13:15:00,7.8,97,69,9,260,0
2020-02-25T13:30:00,7.8,97,69,9,260,0
2020-02-25T13:45:00,7.8,97,69,9,260,0
2020-02-25T14:00:00,7.5,94,66,8,260,0
2020-02-25T14:15:00,7.5,94,66,8,260,0
2020-02-25T14:30:00,7.5,94,66,8,260,0
2020-02-25T14:45:00,7.5,94,66,8,260,0
2020-02-25T15:00:00,7.5,43,67,7,250,0
2020-02-25T15:15:00,7.5,43,67,7,250,0
2020-02-25T15:30:00,7.5,43,67,7,250,0
2020-02-25T15:45:00,7.5,43,67,7,250,0
2020-02-25T16:00:00,7.2,17,67,6,250,0
2020-02-25T16:15:00,7.2,17,67,6,250,0
2020-02-25T16:30:00,7.2,17,67,6,250,0
2020-02-25T16:45:00,7.2,17,67,6,250,0
2020-02-25T17:00:00,5.9,1,75,4,240,0
2020-02-25T17:15:00,5.9,1,75,4,240,0
2020-02-25T17:30:00,5.9,1,75,4,240,0
2020-02-25T17:45:00,5.9,1,75,4,240,0
2020-02-25T18:00:00,5,0,81,6,220,0
2020-02-25T18:15:00,5,0,81,6,220,0
2020-02-25T18:30:00,5,0,81,6,220,0
2020-02-25T18:45:00,5,0,81,6,220,0
2020-02-25T19:00:00,5.1,0,82,5,210,0
2020-02-25T19:15:00,5.1,0,82,5,210,0
2020-02-25T19:30:00,5.1,0,82,5,210,0
2020-02-25T19:45:00,5.1,0,82,5,210,0
2020-02-25T20:00:00,5.1,0,86,5,190,0
2020-02-25T20:15:00,5.1,0,86,5,190,0
2020-02-25T20:30:00,5.1,0,86,5,190,0
2020-02-25T20:45:00,5.1,0,86,5,190,0
2020-02-25T21:00:00,2.8,0,91,7,250,3.5
2020-02-25T21:15:00,2.8,0,91,7,250,3.5
2020-02-25T21:30:00,2.8,0,91,7,250,3.5
2020-02-25T21:45:00,2.8,0,91,7,250,3.5
2020-02-25T22:00:00,1,0,96,4,180,10.75
2020-02-25T22:15:00,1,0,96,4,180,10.75
2020-02-25T22:30:00,1,0,96,4,180,10.75
2020-02-25T22:45:00,1,0,96,4,180,10.75
2020-02-25T23:00:00,1.1,0,96,2,240,5
2020-02-25T23:15:00,1.1,0,96,2,240,5
2020-02-25T23:30:00,1.1,0,96,2,240,5
2020-02-25T23:45:00,1.1,0,96,2,240,5
2020-02-26T00:00:00,0.3,0,98,2,260,6.5
2020-02-26T00:15:00,0.3,0,98,2,260,6.5
2020-02-26T00:30:00,0.3,0,98,2,260,6.5
2020-02-26T00:45:00,0.3,0,98,2,260,6.5
2020-02-26T01:00:00,0.7,0,97,4,200,7.75
2020-02-26T01:15:00,0.7,0,97,4,200,7.75
2020-02-26T01:30:00,0.7,0,97,4,200,7.75
2020-02-26T01:45:00,0.7,0,97,4,200,7.75
2020-02-26T02:00:00,2,0,93,3,290,6.5
2020-02-26T02:15:00,2,0,93,3,290,6.5
2020-02-26T02:30:00,2,0,93,3,290,6.5
2020-02-26T02:45:00,2,0,93,3,290,6.5
2020-02-26T03:00:00,3.6,0,84,5,290,-0.25
2020-02-26T03:15:00,3.6,0,84,5,290,-0.25
2020-02-26T03:30:00,3.6,0,84,5,290,-0.25
2020-02-26T03:45:00,3.6,0,84,5,290,-0.25
2020-02-26T04:00:00,4.1,0,82,6,300,-0.25
2020-02-26T04:15:00,4.1,0,82,6,300,-0.25
2020-02-26T04:30:00,4.1,0,82,6,300,-0.25
2020-02-26T04:45:00,4.1,0,82,6,300,-0.25
2020-02-26T05:00:00,4.1,0,80,6,290,0
2020-02-26T05:15:00,4.1,0,80,6,290,0
2020-02-26T05:30:00,4.1,0,80,6,290,0
2020-02-26T05:45:00,4.1,0,80,6,290,0
2020-02-26T06:00:00,4.3,1,80,5,290,0
2020-02-26T06:15:00,4.3,1,80,5,290,0
2020-02-26T06:30:00,4.3,1,80,5,290,0
2020-02-26T06:45:00,4.3,1,80,5,290,0
2020-02-26T07:00:00,4,13,86,6,290,0.25
2020-02-26T07:15:00,4,13,86,6,290,0.25
2020-02-26T07:30:00,4,13,86,6,290,0.25
2020-02-26T07:45:00,4,13,86,6,290,0.25
2020-02-26T08:00:00,3.7,18,90,6,320,1.25
2020-02-26T08:15:00,3.7,18,90,6,320,1.25
2020-02-26T08:30:00,3.7,18,90,6,320,1.25
2020-02-26T08:45:00,3.7,18,90,6,320,1.25
2020-02-26T09:00:00,5.2,56,82,5,280,0.25
2020-02-26T09:15:00,5.2,56,82,5,280,0.25
2020-02-26T09:30:00,5.2,56,82,5,280,0.25
2020-02-26T09:45:00,5.2,56,82,5,280,0.25
2020-02-26T10:00:00,2.9,29,90,7,300,2.5
2020-02-26T10:15:00,2.9,29,90,7,300,2.5
2020-02-26T10:30:00,2.9,29,90,7,300,2.5
2020-02-26T10:45:00,2.9,29,90,7,300,2.5
2020-02-26T11:00:00,5.4,44,82,6,280,1.25
2020-02-26T11:15:00,5.4,44,82,6,280,1.25
2020-02-26T11:30:00,5.4,44,82,6,280,1.25
2020-02-26T11:45:00,5.4,44,82,6,280,1.25
2020-02-26T12:00:00,5.2,77,81,7,290,0
2020-02-26T12:15:00,5.2,77,81,7,290,0
2020-02-26T12:30:00,5.2,77,81,7,290,0
2020-02-26T12:45:00,5.2,77,81,7,290,0
2020-02-26T13:00:00,5.7,52,77,7,280,0.5
2020-02-26T13:15:00,5.7,52,77,7,280,0.5
2020-02-26T13:30:00,5.7,52,77,7,280,0.5
2020-02-26T13:45:00,5.7,52,77,7,280,0.5
2020-02-26T14:00:00,4.9,46,82,8,300,-0.25
2020-02-26T14:15:00,4.9,46,82,8,300,-0.25
2020-02-26T14:30:00,4.9,46,82,8,300,-0.25
2020-02-26T14:45:00,4.9,46,82,8,300,-0.25
2020-02-26T15:00:00,5.3,31,74,7,280,-0.25
2020-02-26T15:15:00,5.3,31,74,7,280,-0.25
2020-02-26T15:30:00,5.3,31,74,7,280,-0.25
2020-02-26T15:45:00,5.3,31,74,7,280,-0.25
2020-02-26T16:00:00,5.2,11,80,7,300,-0.25
2020-02-26T16:15:00,5.2,11,80,7,300,-0.25
2020-02-26T16:30:00,5.2,11,80,7,300,-0.25
2020-02-26T16:45:00,5.2,11,80,7,300,-0.25
2020-02-26T17:00:00,4.3,0,80,5,300,1.25
2020-02-26T17:15:00,4.3,0,80,5,300,1.25
2020-02-26T17:30:00,4.3,0,80,5,300,1.25
2020-02-26T17:45:00,4.3,0,80,5,300,1.25
2020-02-26T18:00:00,3.2,0,86,3,300,0
2020-02-26T18:15:00,3.2,0,86,3,300,0
2020-02-26T18:30:00,3.2,0,86,3,300,0
2020-02-26T18:45:00,3.2,0,86,3,300,0
2020-02-26T19:00:00,1.7,0,92,2,230,0
2020-02-26T19:15:00,1.7,0,92,2,230,0
2020-02-26T19:30:00,1.7,0,92,2,230,0
2020-02-26T19:45:00,1.7,0,92,2,230,0
2020-02-26T20:00:00,3,0,86,3,300,1.75
2020-02-26T20:15:00,3,0,86,3,300,1.75
2020-02-26T20:30:00,3,0,86,3,300,1.75
2020-02-26T20:45:00,3,0,86,3,300,1.75
2020-02-26T21:00:00,1.9,0,88,2,250,-0.25
2020-02-26T21:15:00,1.9,0,88,2,250,-0.25
2020-02-26T21:30:00,1.9,0,88,2,250,-0.25
2020-02-26T21:45:00,1.9,0,88,2,250,-0.25
2020-02-26T22:00:00,3.7,0,79,3,270,0
2020-02-26T22:15:00,3.7,0,79,3,270,0
2020-02-26T22:30:00,3.7,0,79,3,270,0
2020-02-26T22:45:00,3.7,0,79,3,270,0
2020-02-26T23:00:00,3.4,0,77,3,270,0
2020-02-26T23:15:00,3.4,0,77,3,270,0
2020-02-26T23:30:00,3.4,0,77,3,270,0
2020-02-26T23:45:00,3.4,0,77,3,270,0
2020-02-27T00:00:00,3,0,78,3,250,0
2020-02-27T00:15:00,3,0,78,3,250,0
2020-02-27T00:30:00,3,0,78,3,250,0
2020-02-27T00:45:00,3,0,78,3,250,0
2020-02-27T01:00:00,2.2,0,78,3,240,0
2020-02-27T01:15:00,2.2,0,78,3,240,0
2020-02-27T01:30:00,2.2,0,78,3,240,0
2020-02-27T01:45:00,2.2,0,78,3,240,0
2020-02-27T02:00:00,2.9,0,79,2,180,0
2020-02-27T02:15:00,2.9,0,79,2,180,0
2020-02-27T02:30:00,2.9,0,79,2,180,0
2020-02-27T02:45:00,2.9,0,79,2,180,0
2020-02-27T03:00:00,3.2,0,86,4,180,0.5
2020-02-27T03:15:00,3.2,0,86,4,180,0.5
2020-02-27T03:30:00,3.2,0,86,4,180,0.5
2020-02-27T03:45:00,3.2,0,86,4,180,0.5
2020-02-27T04:00:00,3.2,0,87,4,170,-0.25
2020-02-27T04:15:00,3.2,0,87,4,170,-0.25
2020-02-27T04:30:00,3.2,0,87,4,170,-0.25
2020-02-27T04:45:00,3.2,0,87,4,170,-0.25
2020-02-27T05:00:00,3.1,0,88,5,190,0
2020-02-27T05:15:00,3.1,0,88,5,190,0
2020-02-27T05:30:00,3.1,0,88,5,190,0
2020-02-27T05:45:00,3.1,0,88,5,190,0
2020-02-27T06:00:00,3.3,1,86,4,190,-0.25
2020-02-27T06:15:00,3.3,1,86,4,190,-0.25
2020-02-27T06:30:00,3.3,1,86,4,190,-0.25
2020-02-27T06:45:00,3.3,1,86,4,190,-0.25
2020-02-27T07:00:00,3.2,8,92,5,150,1
2020-02-27T07:15:00,3.2,8,92,5,150,1
2020-02-27T07:30:00,3.2,8,92,5,150,1
2020-02-27T07:45:00,3.2,8,92,5,150,1
2020-02-27T08:00:00,3.2,17,91,5,160,0.75
2020-02-27T08:15:00,3.2,17,91,5,160,0.75
2020-02-27T08:30:00,3.2,17,91,5,160,0.75
2020-02-27T08:45:00,3.2,17,91,5,160,0.75
2020-02-27T09:00:00,2.9,22,91,5,150,2
2020-02-27T09:15:00,2.9,22,91,5,150,2
2020-02-27T09:30:00,2.9,22,91,5,150,2
2020-02-27T09:45:00,2.9,22,91,5,150,2
2020-02-27T10:00:00,2.8,26,93,5,150,2
2020-02-27T10:15:00,2.8,26,93,5,150,2
2020-02-27T10:30:00,2.8,26,93,5,150,2
2020-02-27T10:45:00,2.8,26,93,5,150,2
2020-02-27T11:00:00,2.8,32,93,3,120,1.25
2020-02-27T11:15:00,2.8,32,93,3,120,1.25
2020-02-27T11:30:00,2.8,32,93,3,120,1.25
2020-02-27T11:45:00,2.8,32,93,3,120,1.25
2020-02-27T12:00:00,3,33,92,3,80,1.25
2020-02-27T12:15:00,3,33,92,3,80,1.25
2020-02-27T12:30:00,3,33,92,3,80,1.25
2020-02-27T12:45:00,3,33,92,3,80,1.25
2020-02-27T13:00:00,3,28,92,2,40,1
2020-02-27T13:15:00,3,28,92,2,40,1
2020-02-27T13:30:00,3,28,92,2,40,1
2020-02-27T13:45:00,3,28,92,2,40,1
2020-02-27T14:00:00,3.3,27,91,1,290,1.75
2020-02-27T14:15:00,3.3,27,91,1,290,1.75
2020-02-27T14:30:00,3.3,27,91,1,290,1.75
2020-02-27T14:45:00,3.3,27,91,1,290,1.75
2020-02-27T15:00:00,4,24,91,5,330,1
2020-02-27T15:15:00,4,24,91,5,330,1
2020-02-27T15:30:00,4,24,91,5,330,1
2020-02-27T15:45:00,4,24,91,5,330,1
2020-02-27T16:00:00,3.5,10,90,5,320,1.75
2020-02-27T16:15:00,3.5,10,90,5,320,1.75
2020-02-27T16:30:00,3.5,10,90,5,320,1.75
2020-02-27T16:45:00,3.5,10,90,5,320,1.75
2020-02-27T17:00:00,3.8,1,88,6,320,0.25
2020-02-27T17:15:00,3.8,1,88,6,320,0.25
2020-02-27T17:30:00,3.8,1,88,6,320,0.25
2020-02-27T17:45:00,3.8,1,88,6,320,0.25
2020-02-27T18:00:00,4.9,0,76,6,320,0
2020-02-27T18:15:00,4.9,0,76,6,320,0
2020-02-27T18:30:00,4.9,0,76,6,320,0
2020-02-27T18:45:00,4.9,0,76,6,320,0
2020-02-27T19:00:00,4.4,0,72,6,320,0.5
2020-02-27T19:15:00,4.4,0,72,6,320,0.5
2020-02-27T19:30:00,4.4,0,72,6,320,0.5
2020-02-27T19:45:00,4.4,0,72,6,320,0.5
2020-02-27T20:00:00,4.5,0,71,6,310,0
2020-02-27T20:15:00,4.5,0,71,6,310,0
2020-02-27T20:30:00,4.5,0,71,6,310,0
2020-02-27T20:45:00,4.5,0,71,6,310,0
2020-02-27T21:00:00,4.4,0,75,5,290,0.5
2020-02-27T21:15:00,4.4,0,75,5,290,0.5
2020-02-27T21:30:00,4.4,0,75,5,290,0.5
2020-02-27T21:45:00,4.4,0,75,5,290,0.5
2020-02-27T22:00:00,4.2,0,74,5,290,0.25
2020-02-27T22:15:00,4.2,0,74,5,290,0.25
2020-02-27T22:30:00,4.2,0,74,5,290,0.25
2020-02-27T22:45:00,4.2,0,74,5,290,0.25
2020-02-27T23:00:00,4.8,0,76,4,280,0
2020-02-27T23:15:00,4.8,0,76,4,280,0
2020-02-27T23:30:00,4.8,0,76,4,280,0
2020-02-27T23:45:00,4.8,0,76,4,280,0
2020-02-28T00:00:00,3.3,0,81,5,280,0
2020-02-28T00:15:00,3.3,0,81,5,280,0
2020-02-28T00:30:00,3.3,0,81,5,280,0
2020-02-28T00:45:00,3.3,0,81,5,280,0
2020-02-28T01:00:00,4.4,0,79,4,270,0
2020-02-28T01:15:00,4.4,0,79,4,270,0
2020-02-28T01:30:00,4.4,0,79,4,270,0
2020-02-28T01:45:00,4.4,0,79,4,270,0
2020-02-28T02:00:00,3.7,0,80,4,260,0
2020-02-28T02:15:00,3.7,0,80,4,260,0
2020-02-28T02:30:00,3.7,0,80,4,260,0
2020-02-28T02:45:00,3.7,0,80,4,260,0
2020-02-28T03:00:00,2.6,0,83,3,250,0
2020-02-28T03:15:00,2.6,0,83,3,250,0
2020-02-28T03:30:00,2.6,0,83,3,250,0
2020-02-28T03:45:00,2.6,0,83,3,250,0
2020-02-28T04:00:00,0.2,0,90,3,220,0
2020-02-28T04:15:00,0.2,0,90,3,220,0
2020-02-28T04:30:00,0.2,0,90,3,220,0
2020-02-28T04:45:00,0.2,0,90,3,220,0
2020-02-28T05:00:00,0.5,0,90,3,230,0
2020-02-28T05:15:00,0.5,0,90,3,230,0
2020-02-28T05:30:00,0.5,0,90,3,230,0
2020-02-28T05:45:00,0.5,0,90,3,230,0
2020-02-28T06:00:00,2.5,4,86,3,210,0
2020-02-28T06:15:00,2.5,4,86,3,210,0
2020-02-28T06:30:00,2.5,4,86,3,210,0
2020-02-28T06:45:00,2.5,4,86,3,210,0
2020-02-28T07:00:00,4.1,30,83,3,200,0
2020-02-28T07:15:00,4.1,30,83,3,200,0
2020-02-28T07:30:00,4.1,30,83,3,200,0
2020-02-28T07:45:00,4.1,30,83,3,200,0
2020-02-28T08:00:00,4.9,50,83,3,180,0
2020-02-28T08:15:00,4.9,50,83,3,180,0
2020-02-28T08:30:00,4.9,50,83,3,180,0
2020-02-28T08:45:00,4.9,50,83,3,180,0
2020-02-28T09:00:00,5.6,84,78,4,190,0
2020-02-28T09:15:00,5.6,84,78,4,190,0
2020-02-28T09:30:00,5.6,84,78,4,190,0
2020-02-28T09:45:00,5.6,84,78,4,190,0
2020-02-28T10:00:00,5.8,78,71,6,200,0
2020-02-28T10:15:00,5.8,78,71,6,200,0
2020-02-28T10:30:00,5.8,78,71,6,200,0
2020-02-28T10:45:00,5.8,78,71,6,200,0
2020-02-28T11:00:00,6.5,87,68,7,190,0
2020-02-28T11:15:00,6.5,87,68,7,190,0
2020-02-28T11:30:00,6.5,87,68,7,190,0
2020-02-28T11:45:00,6.5,87,68,7,190,0
2020-02-28T12:00:00,6.6,64,66,8,190,0
2020-02-28T12:15:00,6.6,64,66,8,190,0
2020-02-28T12:30:00,6.6,64,66,8,190,0
2020-02-28T12:45:00,6.6,64,66,8,190,0
2020-02-28T13:00:00,6.8,50,68,8,180,0
2020-02-28T13:15:00,6.8,50,68,8,180,0
2020-02-28T13:30:00,6.8,50,68,8,180,0
2020-02-28T13:45:00,6.8,50,68,8,180,0
2020-02-28T14:00:00,4.7,18,84,10,190,1.25
2020-02-28T14:15:00,4.7,18,84,10,190,1.25
2020-02-28T14:30:00,4.7,18,84,10,190,1.25
2020-02-28T14:45:00,4.7,18,84,10,190,1.25
2020-02-28T15:00:00,4,6,89,10,160,5.25
2020-02-28T15:15:00,4,6,89,10,160,5.25
2020-02-28T15:30:00,4,6,89,10,160,5.25
2020-02-28T15:45:00,4,6,89,10,160,5.25
2020-02-28T16:00:00,3.3,2,92,10,160,7.25
2020-02-28T16:15:00,3.3,2,92,10,160,7.25
2020-02-28T16:30:00,3.3,2,92,10,160,7.25
2020-02-28T16:45:00,3.3,2,92,10,160,7.25
2020-02-28T17:00:00,3.9,0,94,9,170,7.25
2020-02-28T17:15:00,3.9,0,94,9,170,7.25
2020-02-28T17:30:00,3.9,0,94,9,170,7.25
2020-02-28T17:45:00,3.9,0,94,9,170,7.25
2020-02-28T18:00:00,4.9,0,95,8,180,8.5
2020-02-28T18:15:00,4.9,0,95,8,180,8.5
2020-02-28T18:30:00,4.9,0,95,8,180,8.5
2020-02-28T18:45:00,4.9,0,95,8,180,8.5
2020-02-28T19:00:00,5.6,0,96,9,190,1
2020-02-28T19:15:00,5.6,0,96,9,190,1
2020-02-28T19:30:00,5.6,0,96,9,190,1
2020-02-28T19:45:00,5.6,0,96,9,190,1
2020-02-28T20:00:00,6.6,0,96,8,200,0.25
2020-02-28T20:15:00,6.6,0,96,8,200,0.25
2020-02-28T20:30:00,6.6,0,96,8,200,0.25
2020-02-28T20:45:00,6.6,0,96,8,200,0.25
2020-02-28T21:00:00,7.5,0,96,9,200,0.5
2020-02-28T21:15:00,7.5,0,96,9,200,0.5
2020-02-28T21:30:00,7.5,0,96,9,200,0.5
2020-02-28T21:45:00,7.5,0,96,9,200,0.5
2020-02-28T22:00:00,8.6,0,95,9,200,-0.25
2020-02-28T22:15:00,8.6,0,95,9,200,-0.25
2020-02-28T22:30:00,8.6,0,95,9,200,-0.25
2020-02-28T22:45:00,8.6,0,95,9,200,-0.25
2020-02-28T23:00:00,9.2,0,94,9,210,0
2020-02-28T23:15:00,9.2,0,94,9,210,0
2020-02-28T23:30:00,9.2,0,94,9,210,0
2020-02-28T23:45:00,9.2,0,94,9,210,0
2020-02-29T00:00:00,9.7,0,92,8,200,0
2020-02-29T00:15:00,9.7,0,92,8,200,0
2020-02-29T00:30:00,9.7,0,92,8,200,0
2020-02-29T00:45:00,9.7,0,92,8,200,0
2020-02-29T01:00:00,9.9,0,89,8,200,0
2020-02-29T01:15:00,9.9,0,89,8,200,0
2020-02-29T01:30:00,9.9,0,89,8,200,0
2020-02-29T01:45:00,9.9,0,89,8,200,0
2020-02-29T02:00:00,9.9,0,91,9,200,0
2020-02-29T02:15:00,9.9,0,91,9,200,0
2020-02-29T02:30:00,9.9,0,91,9,200,0
2020-02-29T02:45:00,9.9,0,91,9,200,0
2020-02-29T03:00:00,10.3,0,84,8,200,-0.25
2020-02-29T03:15:00,10.3,0,84,8,200,-0.25
2020-02-29T03:30:00,10.3,0,84,8,200,-0.25
2020-02-29T03:45:00,10.3,0,84,8,200,-0.25
2020-02-29T04:00:00,10.1,0,81,9,200,0
2020-02-29T04:15:00,10.1,0,81,9,200,0
2020-02-29T04:30:00,10.1,0,81,9,200,0
2020-02-29T04:45:00,10.1,0,81,9,200,0
2020-02-29T05:00:00,9.4,0,81,9,190,0
2020-02-29T05:15:00,9.4,0,81,9,190,0
2020-02-29T05:30:00,9.4,0,81,9,190,0
2020-02-29T05:45:00,9.4,0,81,9,190,0
2020-02-29T06:00:00,9.3,2,80,9,190,0
2020-02-29T06:15:00,9.3,2,80,9,190,0
2020-02-29T06:30:00,9.3,2,80,9,190,0
2020-02-29T06:45:00,9.3,2,80,9,190,0
2020-02-29T07:00:00,9.4,21,77,9,170,0
2020-02-29T07:15:00,9.4,21,77,9,170,0
2020-02-29T07:30:00,9.4,21,77,9,170,0
2020-02-29T07:45:00,9.4,21,77,9,170,0
2020-02-29T08:00:00,10.2,65,72,9,170,0
2020-02-29T08:15:00,10.2,65,72,9,170,0
2020-02-29T08:30:00,10.2,65,72,9,170,0
2020-02-29T08:45:00,10.2,65,72,9,170,0
2020-02-29T09:00:00,11.8,118,66,9,180,0
2020-02-29T09:15:00,11.8,118,66,9,180,0
2020-02-29T09:30:00,11.8,118,66,9,180,0
2020-02-29T09:45:00,11.8,118,66,9,180,0
2020-02-29T10:00:00,11.9,75,68,9,180,0
2020-02-29T10:15:00,11.9,75,68,9,180,0
2020-02-29T10:30:00,11.9,75,68,9,180,0
2020-02-29T10:45:00,11.9,75,68,9,180,0
2020-02-29T11:00:00,10.3,30,82,10,190,1.75
2020-02-29T11:15:00,10.3,30,82,10,190,1.75
2020-02-29T11:30:00,10.3,30,82,10,190,1.75
2020-02-29T11:45:00,10.3,30,82,10,190,1.75
2020-02-29T12:00:00,7.8,24,88,10,240,3
2020-02-29T12:15:00,7.8,24,88,10,240,3
2020-02-29T12:30:00,7.8,24,88,10,240,3
2020-02-29T12:45:00,7.8,24,88,10,240,3
